loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L002341,B5632,John Martinez,,CONVENTIONAL,HOME_EQUITY,AK,98759,Quicken Loans,252318.00,132182.29,3.757,868.96,2012-06-20,2032-06-20,2020-02-06,2020-03-07,CURRENT,0,COMPLETE,FIRST
L008610,B5195,Joseph Smith,,VA,CASH_OUT_REFINANCE,NM,95107,US Bank,219794.00,0.00,7.504,1511.89,2011-06-14,2041-06-14,2018-03-18,2018-04-17,PAID_OFF,0,INCOMPLETE,FIRST
L003408,B1302,Susan Thompson,,VA,HOME_EQUITY,HI,75893,Freedom Mortgage,273268.00,189937.67,4.433,1110.45,2011-01-13,2041-01-13,2014-02-25,2014-03-27,CURRENT,0,COMPLETE,SECOND
L002378,B1450,Mary Jackson,Patricia Thomas,FHA,CASH_OUT_REFINANCE,MS,68820,PHH Mortgage,484287.00,147533.09,3.085,1369.52,2022-01-29,2037-01-29,2032-01-07,2032-02-06,CURRENT,0,COMPLETE,SECOND
L007240,B8975,Mary Anderson,,FHA,HOME_EQUITY,UT,32734,Flagstar Bank,179304.00,85008.04,3.611,593.51,2014-11-02,2034-11-02,2015-11-30,2015-12-30,CURRENT,0,COMPLETE,FIRST
L005815,B2887,Mary Thomas,Michael Garcia,ARM,HOME_EQUITY,ID,37051,SunTrust Mortgage,477208.00,0.00,6.88,3009.59,2014-06-08,2044-06-08,2019-11-17,2019-12-17,PAID_OFF,0,COMPLETE,SECOND
L003721,B6948,Barbara Garcia,,ARM,CONSTRUCTION,CA,22780,Nationstar Mortgage,109687.00,53324.46,8.264,830.92,2020-05-28,2040-05-28,2028-12-03,2029-01-02,DELINQUENT,34,COMPLETE,FIRST
L006002,B8012,Karen Lee,,FIXED,REFINANCE,MN,66962,Freedom Mortgage,476963.00,182331.84,7.013,3066.20,2019-04-29,2029-04-29,2029-02-01,2029-03-03,CURRENT,0,COMPLETE,FIRST
L002737,B7428,Jennifer Jackson,,FIXED,CASH_OUT_REFINANCE,HI,30587,Green Tree Servicing,276569.00,77116.65,3.128,793.02,2014-11-20,2034-11-20,2016-12-25,2017-01-24,DELINQUENT,67,COMPLETE,FIRST
L000611,B6114,Richard Martinez,,FHA,CONSTRUCTION,TN,83530,US Bank,389452.00,132883.81,5.051,1803.20,2010-07-11,2030-07-11,2013-09-05,2013-10-05,N/A,0,COMPLETE,SECOND
L009058,B9999,Sarah Davis,,JUMBO,HOME_EQUITY,MT,72582,Freedom Mortgage,413069.00,218242.52,6.419,2430.53,2011-02-23,2021-02-23,2021-10-07,2021-11-06,CURRENT,0,COMPLETE,SECOND
L007702,B1985,Patricia Moore,,FHA,PURCHASE,OR,94404,JPMorgan Chase Bank,408863.00,336647.76,7.23,2709.74,2015-05-14,2025-05-14,2021-07-01,2021-07-31,CURRENT,0,COMPLETE,SECOND
L002771,B5425,Jessica Smith,,JUMBO,CASH_OUT_REFINANCE,IN,35694,Bank of America,490432.00,0.00,5.625,2528.79,2011-10-12,2026-10-12,2013-03-10,2013-04-09,PAID_OFF,0,MISSING,FIRST
L003434,B1246,Joseph Martinez,,ARM,CASH_OUT_REFINANCE,AK,72044,Wells Fargo Home Mortgage,79460.00,38991.05,3.352,244.15,2014-10-24,2034-10-24,2020-12-23,2021-01-22,CURRENT,0,COMPLETE,FIRST
L001536,B7142,Jennifer Thompson,,JUMBO,CONSTRUCTION,IA,47456,Green Tree Servicing,67590.00,27741.59,5.661,350.74,2011-07-10,2031-07-10,2019-08-29,2019-09-28,CURRENT,0,COMPLETE,FIRST
L000428,B4345,Barbara Williams,Karen Garcia,CONVENTIONAL,HOME_EQUITY,NH,74043,Wells Fargo Home Mortgage,459611.00,297521.56,0.0259,1214.22,2018-09-01,2033-09-01,2024-01-27,2024-02-26,CURRENT,0,COMPLETE,FIRST
L007258,B1732,Robert Garcia,,CONVENTIONAL,CONSTRUCTION,ND,31907,SunTrust Mortgage,706474.00,0.00,6.357,4116.80,2018-12-04,2038-12-04,2021-03-09,2021-04-08,PAID_OFF,0,COMPLETE,FIRST
L002933,B1652,Sarah Smith,,CONVENTIONAL,HOME_EQUITY,KS,44665,Caliber Home Loans,124287.00,36525.70,8.262,941.29,2020-03-25,2030-03-25,2029-08-24,2029-09-23,CURRENT,0,MISSING,SECOND
L005162,B9474,David Williams,,JUMBO,CASH_OUT_REFINANCE,FL,63153,Freedom Mortgage,669858.00,473324.06,3.263,2003.60,2019-10-04,2049-10-04,2028-01-07,2028-02-06,CURRENT,0,COMPLETE,FIRST
L007328,B9296,Thomas Johnson,,FHA,HOME_EQUITY,GA,39474,Citimortgage,376884.00,293592.43,3.682,1272.05,2013-01-13,2028-01-13,2016-11-05,2016-12-05,DELINQUENT,89,COMPLETE,SECOND
L004987,B7250,Susan Smith,,JUMBO,CONSTRUCTION,TN,37501,Nationstar Mortgage,446113.00,347143.14,5.538,2264.69,2018-06-23,2048-06-23,2027-01-18,2027-02-17,CURRENT,0,MISSING,SECOND
L007893,B7392,Jessica Martin,,VA,CASH_OUT_REFINANCE,IA,86475,Bank of America,209566.00,0.00,7.986,1534.13,2017-07-14,2027-07-14,2018-06-29,2018-07-29,CLOSED,0,COMPLETE,SECOND
L000407,B1032,Joseph Jackson,,FIXED,PURCHASE,DE,39431,Wells Fargo Home Mortgage,497861.00,-0.00,6.346,2896.14,2011-03-01,2031-03-01,2016-02-04,2016-03-05,PAID_OFF,0,COMPLETE,SECOND
L000568,B6861,Robert Taylor,,USDA,CASH_OUT_REFINANCE,AB,70225,PHH Mortgage,574957.00,0.00,7.635,4023.98,2021-04-15,2036-04-15,2025-04-12,2025-05-12,PAID_OFF,0,COMPLETE,FIRST
L002394,B5067,Karen Thompson,,JUMBO,CONSTRUCTION,DE,69995,Caliber Home Loans,337504.00,196277.21,7.639,2363.34,2017-11-12,2027-11-12,2024-04-04,2024-05-04,CURRENT,0,COMPLETE,SECOND
L001913,B3537,Patricia Miller,Sarah Johnson,CONVENTIONAL,CASH_OUT_REFINANCE,ME,47082,PNC Bank,210477.00,61304.94,5.445,1050.54,2020-10-29,2050-10-29,2024-12-13,2025-01-12,CURRENT,0,INCOMPLETE,SECOND
L008514,B4173,Jessica Anderson,,VA,PURCHASE,DC,54377,Caliber Home Loans,588689.00,0.00,7.996,4314.89,2017-07-15,2037-07-15,2026-07-23,2026-08-22,PAID_OFF,0,COMPLETE,FIRST
L004705,B2441,David Miller,,VA,CONSTRUCTION,OH,32557,SunTrust Mortgage,162892.00,122697.06,6.357,949.21,2010-10-02,2025-10-02,2018-04-13,2018-05-13,CURRENT,0,COMPLETE,FIRST
L000851,B2690,John Brown,,USDA,CONSTRUCTION,OH,27789,Quicken Loans,642612.00,355609.23,7.876,4639.44,2015-03-10,2045-03-10,2024-12-26,2025-01-25,CURRENT,0,MISSING,FIRST
L005063,B6430,Lisa Miller,,CONVENTIONAL,PURCHASE,NY,29713,Citimortgage,374501.00,300155.59,3.649,1252.67,2019-02-14,2049-02-14,2029-09-08,2029-10-08,CURRENT,0,COMPLETE,FIRST
L003212,B4461,Linda Jones,,JUMBO,CASH_OUT_REFINANCE,MA,74172,PHH Mortgage,300751.00,0.00,5.899,1626.29,2013-05-25,2028-05-25,2022-08-27,2022-09-26,CLOSED,0,COMPLETE,FIRST
L004961,B8666,Jessica Thomas,,ARM,CASH_OUT_REFINANCE,NV,29665,Nationstar Mortgage,727095.00,615145.43,4.023,2681.34,2015-09-21,2035-09-21,2017-09-28,2017-10-28,CURRENT,0,COMPLETE,FIRST
L007317,B6040,Joseph Martin,Thomas Martinez,FHA,CONSTRUCTION,TX,89612,Freedom Mortgage,426986.00,211508.50,3.378,1322.16,2017-12-11,2047-12-11,2021-07-31,2021-08-30,CURRENT,0,COMPLETE,FIRST
L000694,B3230,Jessica Jones,Jennifer Davis,JUMBO,REFINANCE,CA,94683,Caliber Home Loans,364565.00,0.00,2.502,836.13,2015-08-21,2035-08-21,2025-07-23,2018-02-21,PAID_OFF,0,COMPLETE,SECOND
L009644,B1725,Charles Hernandez,Thomas Johnson,JUMBO,CONSTRUCTION,NC,25714,Quicken Loans,131024.00,38909.79,3.776,453.52,2019-02-12,2049-02-12,2022-10-24,2022-11-23,CURRENT,0,COMPLETE,SECOND
L009075,B3760,Joseph Martinez,Charles Thomas,VA,REFINANCE,PA,88131,Citimortgage,55076.00,41953.26,4.078,205.88,2014-09-25,2029-09-25,2018-04-06,2018-05-06,CURRENT,0,COMPLETE,SECOND
L004494,B8770,Susan Martin,,FIXED,REFINANCE,UT,95805,Citimortgage,156116.00,74899.27,7.497,1072.87,2020-02-21,2040-02-21,2029-12-09,2030-01-08,DELINQUENT,59,COMPLETE,FIRST
L004879,B4019,Barbara Wilson,,JUMBO,CASH_OUT_REFINANCE,IA,73477,SunTrust Mortgage,275019.00,223967.81,8.468,2134.79,2021-05-13,2041-05-13,2025-01-18,2025-02-17,CURRENT,0,COMPLETE,FIRST
L008123,B9790,Charles Smith,Mary Taylor,FIXED,PURCHASE,NC,41531,PHH Mortgage,389368.00,276210.85,5.792,2067.28,2011-09-24,2026-09-24,2014-09-09,2014-10-09,CURRENT,0,COMPLETE,SECOND
L008205,B7208,Patricia Thompson,,FHA,CONSTRUCTION,GA,31463,SunTrust Mortgage,257474.00,0.00,6.81,1607.28,2016-06-29,2036-06-29,2019-01-13,2019-02-12,PAID_OFF,0,MISSING,SECOND
L003355,B2893,David Thompson,William Smith,JUMBO,HOME_EQUITY,OK,36503,JPMorgan Chase Bank,509830.00,215347.78,5.266,2461.03,2016-08-02,2036-08-02,2021-02-10,2021-03-12,CURRENT,0,MISSING,FIRST
L006791,B7598,Thomas Thompson,,JUMBO,CASH_OUT_REFINANCE,MD,90934,Quicken Loans,658913.00,495178.37,4.384,2647.95,2014-12-21,2029-12-21,2020-05-15,2020-06-14,DELINQUENT,74,COMPLETE,FIRST
L002696,B8080,John Miller,,VA,REFINANCE,IL,31409,Quicken Loans,224248.00,0.00,6.064,1246.52,2013-09-19,2028-09-19,2015-08-07,2015-09-06,PAID_OFF,0,COMPLETE,SECOND
L003475,B9553,Charles Lee,,JUMBO,CASH_OUT_REFINANCE,CA,31952,Freedom Mortgage,327942.00,258012.12,2.652,797.23,2022-12-18,2032-12-18,2025-02-21,2025-03-23,DEFAULT,220,COMPLETE,FIRST
L002906,B4516,Patricia Garcia,,FIXED,PURCHASE,GA,36681,Green Tree Servicing,561365.00,288581.21,5.409,2783.39,2012-12-21,2042-12-21,2021-04-30,2021-05-30,CURRENT,0,COMPLETE,FIRST
L005469,B9559,Patricia Brown,,ARM,REFINANCE,TX,54454,Freedom Mortgage,432017.00,380561.72,5.394,2136.11,2012-03-28,2027-03-28,2013-09-09,2013-10-09,DELINQUENT,30,COMPLETE,FIRST
L000732,B7535,Susan Moore,,FIXED,CONSTRUCTION,WA,59127,Flagstar Bank,189580.00,110611.21,6.84,1188.67,2014-08-14,2014-03-28,2017-02-17,2017-03-19,DELINQUENT,69,COMPLETE,SECOND
L009242,B2408,Susan Wilson,,JUMBO,REFINANCE,SC,17648,Flagstar Bank,775669.00,645252.33,8.405,5976.21,2015-06-13,2025-06-13,2024-10-23,2024-11-22,CURRENT,0,COMPLETE,FIRST
L008705,B4745,Jennifer Smith,Charles Brown,FIXED,HOME_EQUITY,LA,13049,Flagstar Bank,159704.00,94122.64,4.352,637.11,2010-08-10,2020-08-10,2014-02-04,2014-03-06,CURRENT,0,COMPLETE,SECOND
L005432,B5112,Robert Miller,,USDA,CONSTRUCTION,MA,69624,Quicken Loans,349241.00,258399.69,5.889,1885.29,2022-03-31,2032-03-31,2031-07-18,2031-08-17,DELINQUENT,37,INCOMPLETE,SECOND
L003468,B8172,Michael Martinez,,JUMBO,HOME_EQUITY,SD,54981,Citimortgage,280557.00,0.00,4.47,1149.58,2012-08-17,2022-08-17,2016-09-01,2016-10-01,PAID_OFF,0,COMPLETE,FIRST
L004010,B5615,William Thompson,,FHA,CASH_OUT_REFINANCE,VA,38105,Flagstar Bank,242978.00,92408.51,5.301,1180.69,2014-11-21,2024-11-21,2021-08-25,2021-09-24,CURRENT,0,COMPLETE,FIRST
L001137,B2726,Linda Taylor,William Martin,USDA,PURCHASE,NV,70906,PHH Mortgage,516925.00,438665.20,5.308,2515.18,2011-01-20,2031-01-20,2014-09-03,2014-10-03,CURRENT,0,COMPLETE,FIRST
L003109,B9345,Linda Anderson,,FIXED,PURCHASE,DE,62312,Freedom Mortgage,220926.00,72348.74,5.561,1126.19,2010-05-01,2020-05-01,2019-03-18,2019-04-17,CURRENT,0,INCOMPLETE,SECOND
L003101,B6069,Joseph Jones,Charles Martin,CONVENTIONAL,PURCHASE,PA,37326,Wells Fargo Home Mortgage,758772.00,487341.87,6.557,4560.66,2022-06-30,2042-06-30,2031-08-27,2031-09-26,CURRENT,0,COMPLETE,FIRST
L001753,B8999,Thomas Anderson,,JUMBO,REFINANCE,MD,56352,Caliber Home Loans,615797.00,435429.44,7.05,3979.59,2011-01-25,2041-01-25,2015-10-25,2015-11-24,CURRENT,0,COMPLETE,SECOND
L008697,B1787,Linda Hernandez,,FHA,CASH_OUT_REFINANCE,MD,37107,Citimortgage,245435.00,193790.16,5.357,1205.23,2018-10-13,2033-10-13,2027-01-16,2027-02-15,DELINQUENT,73,INCOMPLETE,FIRST
L009207,B2526,Michael Johnson,,FIXED,CONSTRUCTION,NC,58893,PNC Bank,153490.00,52042.09,4.265,600.08,2010-05-02,2040-05-02,2011-08-18,2011-09-17,CURRENT,0,COMPLETE,FIRST
L000831,B5023,Michael Garcia,,FIXED,CASH_OUT_REFINANCE,NE,50565,Nationstar Mortgage,,382028.49,2.624,1330.57,2012-11-29,2032-11-29,2014-11-21,2014-12-21,DELINQUENT,57,COMPLETE,FIRST
L007792,B2185,David Jones,,CONVENTIONAL,PURCHASE,GA,93752,PNC Bank,603536.00,192421.68,6.368,3523.04,2021-11-18,2036-11-18,2023-07-14,2023-08-13,CURRENT,0,COMPLETE,FIRST
L007643,B8023,Mary Martinez,,JUMBO,PURCHASE,SC,74297,Bank of America,679381.00,0.00,6.439,4009.99,2012-01-22,2042-01-22,2019-02-01,2019-03-03,PAID_OFF,0,COMPLETE,FIRST
L002345,B7835,James Jones,,FIXED,HOME_EQUITY,ID,59331,Freedom Mortgage,286800.00,115712.31,4.689,1232.74,2018-04-12,2028-04-12,2023-08-26,2023-09-25,DEFAULT,212,COMPLETE,FIRST
L000921,B5968,Linda Hernandez,,ARM,CONSTRUCTION,NY,48360,Flagstar Bank,348176.00,302713.13,7.607,2427.86,2021-10-09,2051-10-09,2026-03-07,2026-04-06,CURRENT,0,COMPLETE,SECOND
L004998,B2138,Susan Jackson,John Jackson,CONVENTIONAL,REFINANCE,KY,88660,Freedom Mortgage,527538.00,0.00,5.921,2863.26,2016-03-02,2026-03-02,2017-05-30,2017-06-29,PAID_OFF,0,COMPLETE,FIRST
L002034,B7575,Barbara Brown,,ARM,CONSTRUCTION,IL,68868,US Bank,203340.00,87914.74,3.136,584.53,2018-08-29,2038-08-29,2026-03-03,2026-04-02,CURRENT,0,INCOMPLETE,FIRST
L006624,B5034,Karen Davis,Robert Martinez,FHA,HOME_EQUITY,KS,15182,SunTrust Mortgage,568873.00,209520.73,8.317,4337.04,2018-01-25,2033-01-25,2019-12-28,2020-01-27,CURRENT,0,COMPLETE,FIRST
L000945,B1436,Thomas Johnson,,USDA,PURCHASE,NY,97843,PNC Bank,482613.00,418185.66,5.823,2576.07,2012-04-02,2042-04-02,2016-10-20,2016-11-19,CURRENT,0,COMPLETE,SECOND
L009712,B9020,Karen Jones,John Smith,FHA,REFINANCE,VT,45305,Flagstar Bank,445001.00,253142.19,4.873,1987.78,2019-12-25,2039-12-25,2027-06-03,2027-07-03,CURRENT,0,COMPLETE,FIRST
L000380,B9248,Susan Johnson,,USDA,CASH_OUT_REFINANCE,IA,29815,Green Tree Servicing,83522.00,30193.37,7.341,562.04,2017-07-29,2047-07-29,2018-12-07,2019-01-06,CURRENT,4,COMPLETE,FIRST
L004618,B3120,Charles Lee,William Moore,FIXED,CONSTRUCTION,ID,86499,Bank of America,175923.00,118604.55,4.159,670.69,2017-07-19,2037-07-19,2025-12-01,2025-12-31,DELINQUENT,65,COMPLETE,FIRST
L002410,B8437,Jennifer Hernandez,,USDA,REFINANCE,MI,46427,Green Tree Servicing,653408.00,559479.41,3.726,2231.72,2011-09-04,2041-09-04,2013-07-13,2013-08-12,CURRENT,0,COMPLETE,SECOND
L007430,B3559,Michael Johnson,Susan Wilson,FIXED,REFINANCE,NE,39447,Quicken Loans,743422.00,521188.59,6.949,4735.54,2018-07-19,2028-07-19,2027-08-17,2027-09-16,CURRENT,0,COMPLETE,FIRST
L005312,B2416,Barbara Garcia,David Wilson,JUMBO,CASH_OUT_REFINANCE,NE,30242,Nationstar Mortgage,539186.00,148522.83,6.55,3237.36,2014-11-07,2024-11-07,2018-02-10,2018-03-12,CURRENT,0,COMPLETE,SECOND
L006568,B9489,Jennifer Anderson,Mary Garcia,FHA,CONSTRUCTION,MI,66142,JPMorgan Chase Bank,677084.00,0.00,8.046,4993.83,2013-05-18,2043-05-18,2017-04-26,2017-05-26,PAID_OFF,0,COMPLETE,FIRST
L009380,B2768,Michael Smith,,VA,HOME_EQUITY,AK,66301,PNC Bank,369286.00,226285.83,8.224,2783.92,2016-01-03,2046-01-03,2016-09-23,2016-10-23,DEFAULT,273,INCOMPLETE,FIRST
L002431,B4215,Mary Taylor,,FIXED,CASH_OUT_REFINANCE,UT,47561,PHH Mortgage,493363.00,424736.99,8.222,3718.39,2020-05-27,2040-05-27,2029-04-15,2029-05-15,DELINQUENT,40,COMPLETE,SECOND
L005172,B7953,John Jackson,,FHA,CONSTRUCTION,IA,10644,JPMorgan Chase Bank,289364.00,88572.24,4.177,1107.95,2012-05-17,2032-05-17,2019-11-03,2019-12-03,CURRENT,0,COMPLETE,FIRST
L007352,B5520,Susan Martinez,,FIXED,CONSTRUCTION,NC,25749,Wells Fargo Home Mortgage,466016.00,195212.26,6.325,2701.92,2010-03-28,2030-03-28,2014-02-15,2014-03-17,CURRENT,0,COMPLETE,FIRST
L005832,B5033,James Jones,,CONVENTIONAL,PURCHASE,MT,53145,Quicken Loans,607894.00,273475.67,5.153,2871.44,2022-05-09,2052-05-09,2023-07-19,2023-08-18,CURRENT,0,COMPLETE,FIRST
L002636,B7126,James Brown,James White,VA,PURCHASE,TN,98982,Freedom Mortgage,142733.00,113601.58,4.828,631.69,2018-08-27,2028-08-27,2021-04-02,2021-05-02,DELINQUENT,60,COMPLETE,FIRST
L009704,B7045,Patricia Moore,,JUMBO,REFINANCE,NV,49324,US Bank,181225.00,121850.86,8.086,1343.27,2018-10-20,2038-10-20,2026-02-24,2026-03-26,DELINQUENT,31,MISSING,FIRST
L003189,B9224,Mary Garcia,,VA,HOME_EQUITY,CO,87171,Wells Fargo Home Mortgage,335207.00,247961.28,6.333,1945.96,2010-02-17,2020-02-17,2019-02-05,2019-03-07,CURRENT,0,COMPLETE,SECOND
L008275,B5404,Karen Smith,,ARM,CASH_OUT_REFINANCE,MS,93115,US Bank,795405.00,411914.35,4.376,3190.63,2019-09-19,2034-09-19,2019-11-09,2019-12-09,DELINQUENT,68,COMPLETE,FIRST
L007152,B6699,John Brown,,ARM,CONSTRUCTION,SD,68712,Green Tree Servicing,649962.00,183730.89,3.669,2185.98,2018-03-02,2033-03-02,2024-12-04,2025-01-03,DELINQUENT,87,COMPLETE,SECOND
L005208,B6982,John Thompson,,FIXED,CASH_OUT_REFINANCE,WY,29029,Caliber Home Loans,457457.00,0.00,7.239,3035.57,2022-01-14,2032-01-14,2028-10-19,2028-11-18,PAID_OFF,0,COMPLETE,SECOND
L006308,B6986,Patricia Thompson,,VA,CONSTRUCTION,TX,38163,Citimortgage,308287.00,241313.05,8.34,2356.85,2015-08-15,2030-08-15,2024-05-24,2024-06-23,CURRENT,0,INCOMPLETE,SECOND
L008471,B5603,Karen Thompson,,FIXED,REFINANCE,WA,77691,PHH Mortgage,441009.00,242957.23,8.114,3280.15,2010-07-13,2020-07-13,2018-01-17,2018-02-16,CURRENT,0,MISSING,FIRST
L004029,B1604,Susan Taylor,,JUMBO,CONSTRUCTION,NM,41736,JPMorgan Chase Bank,115483.00,0.00,5.988,633.89,2013-04-26,2028-04-26,2016-07-09,2016-08-08,PAID_OFF,0,COMPLETE,SECOND
L009621,B5691,Michael Taylor,,JUMBO,PURCHASE,NM,68917,PNC Bank,781099.00,541125.99,7.276,5209.67,2012-10-21,2042-10-21,2020-05-12,2020-06-11,CURRENT,0,COMPLETE,SECOND
L004291,B2129,Thomas Martinez,Jennifer Wilson,FIXED,CASH_OUT_REFINANCE,CO,57455,Freedom Mortgage,694225.00,0.00,8.084,5144.44,2022-11-10,2042-11-10,2031-02-03,2031-03-05,PAID_OFF,0,COMPLETE,SECOND
L004082,B5736,Thomas Hernandez,,VA,HOME_EQUITY,MT,87944,Freedom Mortgage,289985.00,109279.35,2.998,796.93,2010-06-17,2030-06-17,2017-07-31,2017-08-30,CURRENT,0,COMPLETE,FIRST
L003281,B6685,Karen Anderson,,VA,CASH_OUT_REFINANCE,WV,10104,Bank of America,443193.00,361964.45,4.422,1796.48,2015-02-04,2030-02-04,2016-04-21,2016-05-21,CURRENT,0,COMPLETE,SECOND
L003656,B7035,Michael Thomas,,CONVENTIONAL,HOME_EQUITY,MT,21306,JPMorgan Chase Bank,648226.00,217596.96,7.152,4249.77,2016-01-05,2026-01-05,2022-11-27,2022-12-27,DELINQUENT,88,COMPLETE,SECOND
L000426,B8559,Susan Jones,,FHA,CASH_OUT_REFINANCE,IN,11268,Freedom Mortgage,407207.00,269455.57,7.251,2706.60,2017-01-08,2032-01-08,2021-11-29,2021-12-29,N/A,105,COMPLETE,SECOND
L007355,B7283,Karen Miller,,ARM,HOME_EQUITY,RI,98202,JPMorgan Chase Bank,264976.00,207966.75,7.762,1885.35,2021-02-11,2031-02-11,2030-04-17,2030-05-17,CURRENT,0,COMPLETE,FIRST
L002857,B6910,James Miller,,JUMBO,CONSTRUCTION,TX,59854,Green Tree Servicing,568650.00,201172.53,4.07,2121.54,2016-12-08,2026-12-08,2027-08-27,2027-09-26,DEFAULT,328,COMPLETE,FIRST
L006837,B4423,William Martin,,CONVENTIONAL,CONSTRUCTION,WI,46869,Citimortgage,549044.00,279199.63,4.702,2366.47,2013-11-04,2043-11-04,2024-09-22,2024-10-22,CURRENT,0,INCOMPLETE,SECOND
L002867,B4028,David White,Linda Williams,JUMBO,CASH_OUT_REFINANCE,HI,91663,JPMorgan Chase Bank,598793.00,171345.54,4.844,2658.84,2022-09-08,2052-09-08,2024-08-03,2024-09-02,CURRENT,0,COMPLETE,SECOND
L002081,B6067,William Thompson,Jessica Garcia,USDA,CONSTRUCTION,WA,34164,Caliber Home Loans,270580.00,133634.51,5.608,1390.96,2021-05-04,2036-05-04,2031-04-11,2031-05-11,DELINQUENT,50,COMPLETE,SECOND
L002894,B4828,Joseph Smith,,FIXED,PURCHASE,LA,28946,Freedom Mortgage,546241.00,234498.76,6.161,3084.94,2013-08-02,2028-08-02,2015-12-07,2016-01-06,CURRENT,0,COMPLETE,SECOND
L008211,B5719,Patricia Martinez,Linda Jones,FIXED,PURCHASE,ID,86582,PNC Bank,731216.00,216726.53,7.292,4887.69,2014-02-07,2029-02-07,2017-01-12,2017-02-11,CURRENT,0,INCOMPLETE,SECOND
L006285,B9732,Patricia Lee,,FIXED,PURCHASE,CA,10600,Citimortgage,200881.00,124704.58,6.802,1252.53,2017-10-22,2032-10-22,2019-11-27,2019-12-27,CURRENT,0,MISSING,FIRST
L005124,B6134,John Thompson,Robert Miller,ARM,CONSTRUCTION,NJ,26812,JPMorgan Chase Bank,638840.00,509907.90,6.663,3901.88,2014-10-01,2024-10-01,2020-08-26,2020-09-25,DELINQUENT,45,COMPLETE,FIRST
L008170,B8761,Joseph Jackson,,VA,CASH_OUT_REFINANCE,WI,39990,Flagstar Bank,306725.00,145488.92,3.755,1055.77,2010-08-10,2040-08-10,2011-12-22,2012-01-21,CURRENT,0,COMPLETE,FIRST
L002029,B3831,David Taylor,Lisa Anderson,USDA,CONSTRUCTION,ND,14954,Bank of America,78855.00,60292.03,5.865,423.94,2020-09-17,2030-09-17,2030-07-26,2030-08-25,CURRENT,0,COMPLETE,FIRST
L006131,B4108,James Lee,,FHA,HOME_EQUITY,IN,64676,US Bank,341353.00,0.00,5.774,1806.72,2019-10-18,2029-10-18,2020-07-26,2020-08-25,PAID_OFF,0,COMPLETE,FIRST
L002124,B6184,Robert Martin,,USDA,CONSTRUCTION,WV,91129,Flagstar Bank,54657.00,38790.83,7.131,357.28,2015-02-27,2025-02-27,2017-11-21,2017-12-21,CURRENT,0,COMPLETE,SECOND
L000561,B8240,Karen Smith,,JUMBO,PURCHASE,NE,28426,SunTrust Mortgage,777851.00,424253.72,4.38,3123.07,2018-01-08,2048-01-08,2025-06-03,2022-02-26,CURRENT,0,COMPLETE,SECOND
L000110,B7600,John Moore,,ARM,CASH_OUT_REFINANCE,WY,18300,Citimortgage,590659.00,350672.98,0.0274,3789.52,2018-04-12,2048-04-12,2029-01-06,2029-02-05,CURRENT,0,INCOMPLETE,SECOND
L007931,B2056,Jessica Anderson,Susan Hernandez,ARM,PURCHASE,NH,51995,PHH Mortgage,203055.00,143834.85,8.174,1521.46,2014-10-28,2029-10-28,2016-01-26,2016-02-25,CURRENT,0,COMPLETE,SECOND
L007567,B8540,Thomas Miller,David Williams,VA,PURCHASE,AZ,73245,Green Tree Servicing,462073.00,381118.80,6.509,2757.00,2014-11-13,2029-11-13,2021-06-06,2021-07-06,DEFAULT,157,INCOMPLETE,FIRST
L001390,B1126,Robert Lee,Jennifer Lee,FHA,CASH_OUT_REFINANCE,HI,11726,Nationstar Mortgage,544626.00,416854.92,4.946,2469.24,2014-04-24,2024-04-24,2015-10-04,2015-11-03,CURRENT,0,COMPLETE,SECOND
L007605,B3628,John Anderson,,JUMBO,REFINANCE,MD,69959,Wells Fargo Home Mortgage,724452.00,457891.35,2.736,1816.93,2015-08-28,2025-08-28,2015-11-01,2015-12-01,CURRENT,0,COMPLETE,SECOND
L007186,B6901,David Jones,,FIXED,PURCHASE,OK,38132,Freedom Mortgage,193830.00,66695.77,3.915,695.61,2020-06-11,2035-06-11,2029-05-23,2029-06-22,CURRENT,0,COMPLETE,FIRST
L003130,B9904,Charles Brown,,FHA,HOME_EQUITY,AK,70463,Wells Fargo Home Mortgage,612726.00,0.00,5.697,3199.81,2018-08-24,2048-08-24,2024-07-08,2024-08-07,CLOSED,0,COMPLETE,SECOND
L002909,B1010,Jennifer Hernandez,,FHA,PURCHASE,UT,79133,SunTrust Mortgage,606770.00,280689.46,4.549,2530.18,2021-11-16,2036-11-16,2032-10-22,2032-11-21,DELINQUENT,87,MISSING,SECOND
L002744,B9322,Susan Smith,,VA,REFINANCE,VA,78991,Green Tree Servicing,268874.00,205292.54,3.696,910.95,2021-02-16,2031-02-16,2024-08-15,2024-09-14,DELINQUENT,86,COMPLETE,FIRST
L009899,B5968,Jennifer Wilson,,FIXED,HOME_EQUITY,ME,46652,JPMorgan Chase Bank,192481.00,72856.87,4.584,808.81,2010-09-22,2020-09-22,2012-01-25,2012-02-24,DELINQUENT,44,COMPLETE,FIRST
L000637,B7350,Jessica White,,CONVENTIONAL,CASH_OUT_REFINANCE,UT,74003,Flagstar Bank,184744.00,15152.89,4.41,746.83,2012-12-29,2042-12-29,2021-09-30,2021-10-30,CLOSED,0,COMPLETE,FIRST
