loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L005332,B4268,Linda Thomas,,JUMBO,HOME_EQUITY,SC,84503,Flagstar Bank,605104.00,256904.02,7.147,3964.29,2021-07-12,2036-07-12,2028-07-17,2028-08-16,CURRENT,0,MISSING,FIRST
L005333,B2582,Jennifer Anderson,David Smith,VA,CASH_OUT_REFINANCE,CT,45496,Flagstar Bank,664214.00,255297.20,8.117,4942.14,2013-08-31,2028-08-31,2016-01-11,2016-02-10,CURRENT,0,COMPLETE,SECOND
L005334,B1007,Richard Thomas,,FIXED,CONSTRUCTION,ID,85237,Citimortgage,530139.00,0.00,7.817,3798.76,2011-12-29,2021-12-29,2021-08-10,2021-09-09,PAID_OFF,0,COMPLETE,SECOND
L005335,B7730,Michael Miller,,USDA,CONSTRUCTION,DC,57697,Freedom Mortgage,152758.00,103626.76,3.243,454.11,2014-04-15,2034-04-15,2017-01-21,2017-02-20,CURRENT,0,COMPLETE,SECOND
L005336,B9253,Patricia Wilson,,FHA,CASH_OUT_REFINANCE,WY,24163,Wells Fargo Home Mortgage,680220.00,571809.01,7.001,4365.37,2021-01-20,2051-01-20,2022-04-11,2022-05-11,CURRENT,0,COMPLETE,FIRST
L005337,B7712,Robert Johnson,,FIXED,CONSTRUCTION,KS,21416,Wells Fargo Home Mortgage,683362.00,0.00,2.712,1698.84,2016-02-07,2026-02-07,2021-12-03,2022-01-02,CLOSED,0,COMPLETE,FIRST
L005338,B1645,Charles Davis,Joseph Davis,CONVENTIONAL,PURCHASE,NC,23873,JPMorgan Chase Bank,134619.00,109498.11,3.052,376.62,2020-02-12,2040-02-12,2024-04-20,2024-05-20,CURRENT,0,COMPLETE,FIRST
L005339,B7651,David Anderson,,CONVENTIONAL,HOME_EQUITY,MO,58093,JPMorgan Chase Bank,103700.00,63637.31,2.517,239.26,2010-02-19,2030-02-19,2016-10-08,2016-11-07,CURRENT,0,COMPLETE,FIRST
L005340,B3087,Sarah Johnson,,ARM,CASH_OUT_REFINANCE,OH,64720,SunTrust Mortgage,220052.00,152128.74,6.375,1285.93,2019-06-15,2049-06-15,2029-01-02,2029-02-01,CURRENT,0,COMPLETE,SECOND
L005341,B1607,James Johnson,Susan Brown,VA,HOME_EQUITY,MN,33112,PHH Mortgage,344641.00,244602.61,4.455,1407.43,2022-04-07,2042-04-07,2027-11-11,2027-12-11,CURRENT,0,COMPLETE,SECOND
L005342,B4627,David Wilson,,CONVENTIONAL,REFINANCE,SC,69140,Nationstar Mortgage,460985.00,437607.01,4.479,1892.69,2021-05-14,2041-05-14,2029-07-14,2029-08-13,CURRENT,0,COMPLETE,FIRST
L005343,B2279,James Taylor,David Martin,FHA,CASH_OUT_REFINANCE,MI,55880,Flagstar Bank,531703.00,375987.62,6.856,3341.58,2016-11-28,2036-11-28,2026-09-11,2026-10-11,CURRENT,0,COMPLETE,SECOND
L005344,B7964,John Martinez,,CONVENTIONAL,CONSTRUCTION,VA,72319,Nationstar Mortgage,614464.00,536640.34,3.291,1853.68,2017-09-16,2037-09-16,2018-07-19,2018-08-18,CURRENT,0,INCOMPLETE,FIRST
L005345,B5666,Susan Smith,,JUMBO,CONSTRUCTION,KY,74979,US Bank,263131.00,204528.41,8.227,1984.38,2015-01-27,2035-01-27,2024-06-15,2024-07-15,DELINQUENT,85,COMPLETE,SECOND
L005346,B6515,Sarah Lee,Robert Miller,FIXED,CONSTRUCTION,ID,96775,US Bank,274173.00,117797.73,2.991,751.71,2021-03-21,2051-03-21,2026-09-06,2026-10-06,CURRENT,0,MISSING,FIRST
L005347,B6131,Karen Miller,,FHA,HOME_EQUITY,IA,24361,US Bank,710737.00,514673.37,3.042,1981.89,2011-08-11,2041-08-11,2015-10-02,2015-11-01,CURRENT,0,COMPLETE,FIRST
L005348,B1262,Michael Hernandez,William Thomas,FHA,HOME_EQUITY,WA,55294,Bank of America,762121.00,0.00,7.18,5016.03,2012-12-09,2042-12-09,2020-05-21,2020-06-20,CLOSED,0,COMPLETE,FIRST
L005349,B5822,Mary Martin,James Jackson,VA,HOME_EQUITY,GA,77393,PHH Mortgage,182645.00,94031.06,6.085,1018.78,2013-04-02,2043-04-02,2018-06-25,2018-07-25,CURRENT,0,INCOMPLETE,FIRST
L005350,B8306,James Miller,,FHA,CONSTRUCTION,FL,11045,Nationstar Mortgage,734419.00,0.00,3.808,2563.61,2012-03-18,2042-03-18,2012-07-30,2012-08-29,PAID_OFF,0,COMPLETE,FIRST
L005351,B8705,Susan Garcia,,CONVENTIONAL,PURCHASE,NM,96160,PHH Mortgage,592558.00,402636.01,3.167,1720.25,2019-12-18,2039-12-18,2027-11-13,2027-12-13,CURRENT,0,COMPLETE,FIRST
L005352,B2776,William Martin,,FHA,CONSTRUCTION,CO,76461,Green Tree Servicing,694793.00,292516.50,6.122,3899.06,2015-01-23,2045-01-23,2017-09-06,2017-10-06,CURRENT,0,COMPLETE,SECOND
L005353,B1309,Mary Brown,Richard Miller,FHA,HOME_EQUITY,OK,17668,Wells Fargo Home Mortgage,295272.00,140260.09,7.534,2039.20,2017-05-09,2027-05-09,2027-05-28,2027-06-27,CURRENT,0,COMPLETE,FIRST
L005354,B6103,Michael Brown,Jessica Thomas,CONVENTIONAL,CASH_OUT_REFINANCE,AZ,29936,Wells Fargo Home Mortgage,762750.00,573326.97,7.095,4960.74,2012-05-03,2027-05-03,2022-08-09,2022-09-08,CURRENT,0,COMPLETE,SECOND
L005355,B3076,Barbara Jones,Sarah Brown,ARM,PURCHASE,OH,52011,Bank of America,168003.00,122876.95,4.085,629.10,2010-10-22,2025-10-22,2013-11-24,2013-12-24,CURRENT,0,COMPLETE,FIRST
L005356,B4231,Richard Taylor,,VA,HOME_EQUITY,ID,33774,PNC Bank,179141.00,0.00,3.601,591.33,2016-08-01,2026-08-01,2025-08-18,2025-09-17,CLOSED,0,COMPLETE,FIRST
L005357,B3536,Charles Garcia,,USDA,HOME_EQUITY,ID,65230,Flagstar Bank,329261.00,199777.50,3.486,1052.15,2016-01-01,2046-01-01,2020-02-02,2020-03-03,CURRENT,0,COMPLETE,FIRST
L005358,B9544,William Lee,,FHA,CASH_OUT_REFINANCE,NV,97744,Quicken Loans,529243.00,172489.92,4.467,2167.12,2021-08-21,2036-08-21,2027-07-08,2027-08-07,CURRENT,0,COMPLETE,FIRST
L005359,B8084,Jessica Williams,,USDA,CONSTRUCTION,MD,32403,Bank of America,519892.00,459865.16,3.285,1565.52,2022-04-25,2037-04-25,2030-07-02,2030-08-01,CURRENT,0,COMPLETE,SECOND
L005360,B6251,William Johnson,,VA,CONSTRUCTION,SC,96225,Bank of America,688541.00,606349.46,2.975,1877.71,2016-04-25,2026-04-25,2025-03-06,2025-04-05,DELINQUENT,38,INCOMPLETE,SECOND
L005361,B6523,Thomas Taylor,,ARM,PURCHASE,DE,54528,PNC Bank,439475.00,256208.18,6.028,2428.39,2014-07-20,2034-07-20,2015-12-05,2016-01-04,CURRENT,0,MISSING,FIRST
L005362,B9413,Michael Thomas,,USDA,REFINANCE,ME,74732,PHH Mortgage,352111.00,0.00,7.088,2287.78,2022-11-05,2052-11-05,2026-11-03,2026-12-03,PAID_OFF,0,COMPLETE,SECOND
L005363,B8060,Thomas Hernandez,,ARM,PURCHASE,DE,45704,PHH Mortgage,116746.00,92681.86,3.236,346.31,2014-07-10,2024-07-10,2022-08-31,2022-09-30,CURRENT,0,INCOMPLETE,SECOND
L005364,B1937,Richard Wilson,,ARM,CASH_OUT_REFINANCE,NV,96430,US Bank,633456.00,0.00,5.181,3008.44,2013-08-22,2033-08-22,2014-03-14,2014-04-13,CLOSED,0,COMPLETE,FIRST
L005365,B6866,Karen Anderson,,VA,HOME_EQUITY,ND,91926,Wells Fargo Home Mortgage,496275.00,444960.78,2.766,1258.31,2013-09-08,2023-09-08,2024-04-01,2024-05-01,DELINQUENT,39,COMPLETE,FIRST
L005366,B6737,Michael Jones,James Miller,CONVENTIONAL,CONSTRUCTION,AK,11338,PHH Mortgage,708459.00,405833.02,3.92,2545.73,2010-05-05,2030-05-05,2017-12-17,2018-01-16,CURRENT,0,MISSING,FIRST
L005367,B1711,Lisa Martin,Sarah Hernandez,FIXED,REFINANCE,SD,75734,SunTrust Mortgage,630932.00,284861.79,5.503,3182.68,2017-08-01,2037-08-01,2026-01-12,2026-02-11,DELINQUENT,63,COMPLETE,SECOND
L005368,B7844,David Hernandez,,CONVENTIONAL,PURCHASE,ME,94061,Wells Fargo Home Mortgage,102470.00,57201.97,5.594,525.45,2021-01-02,2036-01-02,2029-02-06,2029-03-08,DELINQUENT,58,MISSING,SECOND
L005369,B4094,Susan Brown,James Johnson,FHA,CASH_OUT_REFINANCE,KS,36539,Wells Fargo Home Mortgage,705313.00,498724.05,7.723,4993.20,2011-03-14,2021-03-14,2016-01-07,2016-02-06,DEFAULT,344,COMPLETE,FIRST
L005370,B6919,Charles Taylor,,ARM,CASH_OUT_REFINANCE,SC,10422,JPMorgan Chase Bank,791969.00,375097.62,6.31,4580.88,2016-05-09,2026-05-09,2019-02-20,2019-03-22,DELINQUENT,34,COMPLETE,SECOND
L005371,B8552,Robert Anderson,,FHA,PURCHASE,SC,51528,Citimortgage,357303.00,0.00,8.225,2693.92,2018-01-15,2028-01-15,2020-04-08,2020-05-08,PAID_OFF,0,MISSING,FIRST
L005372,B4118,Karen Moore,,USDA,HOME_EQUITY,OK,92345,Citimortgage,390770.00,119019.54,4.71,1687.15,2014-01-13,2044-01-13,2022-12-08,2023-01-07,DELINQUENT,42,COMPLETE,SECOND
L005373,B9883,Sarah Anderson,Sarah Lee,JUMBO,REFINANCE,NH,61029,Bank of America,113754.00,36354.34,4.856,506.36,2019-02-08,2049-02-08,2027-10-28,2027-11-27,CURRENT,0,COMPLETE,FIRST
L005374,B5845,Charles Brown,Richard Brown,JUMBO,REFINANCE,OK,95175,US Bank,584643.00,375887.58,2.925,1567.57,2020-04-11,2040-04-11,2024-02-03,2024-03-04,CURRENT,0,COMPLETE,SECOND
L005375,B5775,Joseph Johnson,,JUMBO,PURCHASE,AL,93414,PHH Mortgage,236833.00,126260.70,3.613,784.37,2011-08-27,2021-08-27,2014-12-20,2015-01-19,CURRENT,0,COMPLETE,FIRST
L005376,B3519,John Lee,,FIXED,PURCHASE,SC,40250,Green Tree Servicing,719625.00,386237.04,2.737,1805.48,2013-07-03,2028-07-03,2016-10-10,2016-11-09,DELINQUENT,55,MISSING,SECOND
L005377,B3847,Joseph Martin,,JUMBO,HOME_EQUITY,AZ,37264,JPMorgan Chase Bank,625306.00,291925.25,5.989,3432.88,2012-08-31,2027-08-31,2014-07-14,2014-08-13,CURRENT,0,INCOMPLETE,FIRST
L005378,B3792,Charles Brown,,FHA,CASH_OUT_REFINANCE,FL,54064,Quicken Loans,320847.00,279676.60,7.206,2119.35,2012-03-09,2022-03-09,2019-06-04,2019-07-04,CURRENT,0,INCOMPLETE,SECOND
L005379,B4000,Linda Brown,Linda Johnson,ARM,CASH_OUT_REFINANCE,CT,29539,Citimortgage,721678.00,673154.14,3.162,2091.78,2018-05-22,2038-05-22,2024-07-17,2024-08-16,DELINQUENT,64,COMPLETE,SECOND
L005380,B1335,Sarah Taylor,,VA,PURCHASE,IN,53590,Citimortgage,262234.00,199354.79,4.015,965.13,2011-07-27,2031-07-27,2015-01-31,2015-03-02,DEFAULT,93,COMPLETE,SECOND
L005381,B6214,Jennifer Miller,Linda Wilson,CONVENTIONAL,HOME_EQUITY,MS,22876,Flagstar Bank,633782.00,307684.65,4.752,2760.75,2016-10-29,2036-10-29,2020-06-15,2020-07-15,CURRENT,0,COMPLETE,SECOND
L005382,B3493,John Martinez,,FIXED,PURCHASE,MI,78866,JPMorgan Chase Bank,639494.00,0.00,5.589,3276.29,2016-02-24,2031-02-24,2020-05-23,2020-06-22,PAID_OFF,0,COMPLETE,FIRST
L005383,B3622,James Smith,Joseph White,CONVENTIONAL,CONSTRUCTION,CO,48457,Freedom Mortgage,470789.00,266190.02,3.277,1414.21,2015-03-01,2030-03-01,2016-10-31,2016-11-30,DELINQUENT,45,COMPLETE,FIRST
L005384,B6218,John Moore,Joseph Garcia,ARM,REFINANCE,MD,13093,PHH Mortgage,798075.00,0.00,5.673,4150.19,2010-07-11,2020-07-11,2018-11-30,2018-12-30,CLOSED,0,COMPLETE,SECOND
L005385,B7601,Thomas Wilson,John Jackson,JUMBO,CASH_OUT_REFINANCE,ND,18150,Quicken Loans,475303.00,0.00,5.121,2231.19,2021-07-07,2031-07-07,2028-03-07,2028-04-06,PAID_OFF,0,COMPLETE,SECOND
L005386,B1256,Mary Thompson,,USDA,CASH_OUT_REFINANCE,CA,44679,Citimortgage,224066.00,89729.05,6.1,1252.90,2014-10-31,2024-10-31,2018-10-27,2018-11-26,DELINQUENT,34,COMPLETE,SECOND
L005387,B6198,Mary Thomas,,FHA,CASH_OUT_REFINANCE,IN,98542,Bank of America,191657.00,82473.48,4.324,759.66,2021-11-07,2036-11-07,2026-09-18,2026-10-18,CURRENT,0,COMPLETE,SECOND
L005388,B7300,Susan Martinez,Lisa Thompson,VA,HOME_EQUITY,TX,19298,PHH Mortgage,671318.00,516700.77,7.982,4911.92,2010-04-27,2025-04-27,2014-07-15,2014-08-14,CURRENT,0,INCOMPLETE,SECOND
L005389,B1100,Michael Wilson,,CONVENTIONAL,CONSTRUCTION,CA,57792,US Bank,170372.00,70061.46,3.482,543.80,2010-06-11,2025-06-11,2016-04-17,2016-05-17,CURRENT,0,COMPLETE,FIRST
L005390,B9584,Patricia Jackson,,ARM,PURCHASE,SD,84452,Freedom Mortgage,299981.00,222308.15,6.534,1796.74,2021-07-19,2041-07-19,2023-02-10,2023-03-12,DELINQUENT,43,COMPLETE,FIRST
L005391,B1173,Lisa Martin,,CONVENTIONAL,CASH_OUT_REFINANCE,ME,63978,Freedom Mortgage,166932.00,0.00,4.329,662.43,2011-07-30,2021-07-30,2012-09-23,2012-10-23,PAID_OFF,0,COMPLETE,SECOND
L005392,B9263,David Garcia,,FIXED,PURCHASE,WY,64736,PHH Mortgage,480990.00,312250.40,4.057,1788.76,2011-05-01,2041-05-01,2018-05-09,2018-06-08,CURRENT,0,COMPLETE,FIRST
L005393,B4568,Linda Jackson,John Jackson,USDA,HOME_EQUITY,IA,48379,US Bank,336810.00,295032.20,6.471,1997.87,2012-10-01,2042-10-01,2017-04-20,2017-05-20,CURRENT,0,COMPLETE,FIRST
L005394,B7089,John Jackson,,VA,HOME_EQUITY,FL,24040,Citimortgage,618684.00,234164.46,7.928,4496.18,2016-11-29,2036-11-29,2022-11-24,2022-12-24,CURRENT,0,COMPLETE,SECOND
L005395,B5783,Mary Brown,,VA,HOME_EQUITY,WA,20297,Quicken Loans,638472.00,513294.22,7.642,4472.60,2020-05-22,2030-05-22,2023-08-26,2023-09-25,CURRENT,0,COMPLETE,FIRST
L005396,B8992,Richard Davis,Joseph Moore,FIXED,CONSTRUCTION,MT,21440,PNC Bank,102581.00,0.00,5.909,555.64,2016-01-06,2046-01-06,2026-06-22,2026-07-22,PAID_OFF,0,COMPLETE,SECOND
L005397,B5722,Patricia Thomas,,ARM,CASH_OUT_REFINANCE,SD,58709,Bank of America,283043.00,195079.03,4.6,1193.50,2012-06-03,2027-06-03,2016-10-13,2016-11-12,CURRENT,0,COMPLETE,SECOND
L005398,B8207,Jennifer Moore,,CONVENTIONAL,REFINANCE,CO,59324,SunTrust Mortgage,729108.00,629660.28,3.477,2323.85,2015-04-25,2035-04-25,2022-09-29,2022-10-29,CURRENT,0,COMPLETE,SECOND
L005399,B6098,Jessica Martinez,David Wilson,ARM,HOME_EQUITY,LA,71264,Citimortgage,751412.00,502889.10,7.593,5230.02,2021-05-18,2031-05-18,2025-11-01,2025-12-01,CURRENT,0,COMPLETE,SECOND
L005400,B9162,James Williams,Karen Smith,CONVENTIONAL,REFINANCE,DC,49274,Quicken Loans,528916.00,298847.79,6.377,3091.82,2012-02-09,2032-02-09,2017-02-18,2017-03-20,CURRENT,0,COMPLETE,FIRST
L005401,B2369,Richard Anderson,,FIXED,HOME_EQUITY,IN,47529,Freedom Mortgage,88223.00,66456.41,2.591,209.54,2021-05-10,2036-05-10,2029-08-08,2029-09-07,DELINQUENT,44,COMPLETE,FIRST
L005402,B3925,Jessica Moore,,USDA,CONSTRUCTION,OR,18292,US Bank,639527.00,329707.74,3.24,1899.40,2019-02-12,2034-02-12,2026-08-27,2026-09-26,CURRENT,0,COMPLETE,SECOND
L003846,B9399,William Johnson,,FIXED,REFINANCE,WY,36670,Flagstar Bank,439444.00,287285.01,5.195,2092.67,2022-12-11,2042-12-11,2026-10-21,2026-11-20,CURRENT,0,COMPLETE,SECOND
L005404,B8624,Joseph Thompson,,FHA,HOME_EQUITY,MS,77532,Green Tree Servicing,593208.00,0.00,2.751,1495.92,2022-09-21,2037-09-21,2024-08-28,2024-09-27,PAID_OFF,0,COMPLETE,SECOND
L005405,B3467,Thomas Wilson,,VA,CASH_OUT_REFINANCE,KS,37520,Freedom Mortgage,405117.00,295547.67,4.97,1845.65,2014-03-29,2044-03-29,2017-09-19,2017-10-19,CURRENT,0,COMPLETE,FIRST
L005406,B9253,Richard Johnson,,FHA,CONSTRUCTION,AL,70422,JPMorgan Chase Bank,440436.00,193533.52,5.658,2284.32,2022-09-30,2037-09-30,2030-04-23,2030-05-23,CURRENT,0,COMPLETE,SECOND
L005407,B1783,Jennifer Martin,,CONVENTIONAL,CONSTRUCTION,RI,35877,Quicken Loans,458035.00,432468.13,2.941,1234.82,2021-11-08,2031-11-08,2030-08-27,2030-09-26,CURRENT,0,COMPLETE,FIRST
L005408,B1856,Jessica Taylor,Lisa Miller,FIXED,HOME_EQUITY,DE,35449,Quicken Loans,345111.00,0.00,2.791,882.94,2021-01-20,2041-01-20,2029-06-02,2029-07-02,CLOSED,0,COMPLETE,SECOND
L005409,B9067,David Garcia,Joseph Garcia,CONVENTIONAL,CASH_OUT_REFINANCE,TN,40750,SunTrust Mortgage,384477.00,0.00,6.963,2454.02,2015-09-22,2035-09-22,2019-12-15,2020-01-14,PAID_OFF,0,COMPLETE,FIRST
L005410,B5587,Joseph Brown,,USDA,CASH_OUT_REFINANCE,OH,13743,Quicken Loans,395775.00,219214.77,3.752,1361.20,2015-01-18,2035-01-18,2016-04-08,2016-05-08,CURRENT,0,COMPLETE,SECOND
L005411,B5388,Linda Garcia,,CONVENTIONAL,HOME_EQUITY,WA,61072,Caliber Home Loans,271899.00,0.00,3.676,916.21,2018-10-27,2038-10-27,2029-03-31,2029-04-30,PAID_OFF,0,COMPLETE,SECOND
L005412,B3957,Michael Martinez,,USDA,CASH_OUT_REFINANCE,OH,10963,Nationstar Mortgage,154058.00,80291.22,5.049,713.02,2017-01-04,2047-01-04,2027-10-12,2027-11-11,CURRENT,0,COMPLETE,FIRST
L005413,B9336,Robert Martin,,FIXED,CASH_OUT_REFINANCE,VT,61787,PHH Mortgage,737257.00,420277.22,5.074,3429.11,2010-11-13,2030-11-13,2018-06-25,2018-07-25,CURRENT,0,COMPLETE,FIRST
L005414,B6327,Susan Hernandez,,USDA,HOME_EQUITY,CO,59643,Flagstar Bank,661172.00,207317.59,4.874,2954.01,2016-09-29,2031-09-29,2023-04-09,2023-05-09,CURRENT,0,COMPLETE,SECOND
L005415,B5018,Lisa Miller,Patricia Jones,USDA,HOME_EQUITY,WY,42257,JPMorgan Chase Bank,597196.00,533368.15,7.754,4244.77,2013-02-05,2028-02-05,2017-07-06,2017-08-05,CURRENT,0,COMPLETE,SECOND
L005416,B3921,Robert Miller,,FIXED,REFINANCE,NE,18886,SunTrust Mortgage,306566.00,0.00,8.046,2261.08,2010-03-15,2020-03-15,2014-01-22,2014-02-21,PAID_OFF,0,COMPLETE,SECOND
L005417,B7178,Barbara Martin,,FIXED,CONSTRUCTION,ND,34436,US Bank,406153.00,340983.38,6.956,2589.77,2020-03-17,2040-03-17,2030-05-23,2030-06-22,DELINQUENT,82,COMPLETE,FIRST
L005418,B2943,Susan Thompson,,FIXED,CASH_OUT_REFINANCE,LA,46527,JPMorgan Chase Bank,358394.00,124968.99,7.782,2556.60,2017-06-09,2047-06-09,2017-09-04,2017-10-04,CURRENT,0,COMPLETE,FIRST
L005419,B9210,Mary Smith,,JUMBO,CONSTRUCTION,IN,47423,Nationstar Mortgage,77982.00,61562.49,6.548,468.07,2016-03-09,2031-03-09,2016-05-10,2016-06-09,CURRENT,0,COMPLETE,FIRST
L005420,B5499,Susan Moore,Jessica Smith,JUMBO,CONSTRUCTION,MI,75828,Wells Fargo Home Mortgage,161535.00,0.00,3.03,448.66,2017-02-21,2047-02-21,2021-05-09,2021-06-08,PAID_OFF,0,COMPLETE,FIRST
L005421,B2527,Jennifer Thompson,,VA,CASH_OUT_REFINANCE,GA,29157,JPMorgan Chase Bank,244057.00,187655.12,4.04,903.82,2018-01-07,2033-01-07,2026-05-22,2026-06-21,CURRENT,0,COMPLETE,SECOND
L005422,B8307,Susan Taylor,,USDA,CASH_OUT_REFINANCE,NH,25433,Quicken Loans,230065.00,155848.98,7.999,1686.93,2015-03-25,2025-03-25,2018-03-18,2018-04-17,CURRENT,0,COMPLETE,FIRST
L005423,B9627,William Thomas,,FHA,PURCHASE,AL,30139,Nationstar Mortgage,623533.00,435185.07,5.835,3335.12,2017-07-12,2047-07-12,2027-09-20,2027-10-20,CURRENT,0,MISSING,FIRST
L005424,B6616,Michael Brown,,FIXED,HOME_EQUITY,MO,45219,JPMorgan Chase Bank,190089.00,152923.62,7.092,1235.77,2020-02-08,2050-02-08,2029-05-01,2029-05-31,DELINQUENT,60,MISSING,SECOND
L005425,B2633,Richard Taylor,Robert Smith,FIXED,REFINANCE,RI,53072,Wells Fargo Home Mortgage,337587.00,261858.87,7.287,2255.00,2018-07-20,2038-07-20,2019-07-16,2019-08-15,CURRENT,0,COMPLETE,FIRST
L005426,B7459,David Williams,Linda Taylor,ARM,HOME_EQUITY,PA,92562,Flagstar Bank,601475.00,0.00,4.957,2733.05,2019-09-28,2049-09-28,2030-05-17,2030-06-16,PAID_OFF,0,INCOMPLETE,FIRST
L005427,B8917,Barbara Anderson,Richard Garcia,VA,HOME_EQUITY,GA,62922,US Bank,769885.00,534777.22,2.536,1789.73,2018-07-12,2033-07-12,2019-07-31,2019-08-30,CURRENT,0,MISSING,SECOND
L005428,B9849,Robert Williams,,FIXED,PURCHASE,KS,32245,Wells Fargo Home Mortgage,160995.00,0.00,7.616,1123.96,2017-08-30,2027-08-30,2024-11-19,2024-12-19,PAID_OFF,0,COMPLETE,SECOND
L005429,B4609,John Taylor,,FHA,PURCHASE,NV,37489,Nationstar Mortgage,330659.00,299090.98,5.602,1697.99,2014-07-23,2029-07-23,2017-02-19,2017-03-21,CURRENT,0,COMPLETE,SECOND
L005430,B8863,Joseph Williams,Karen Wilson,VA,CONSTRUCTION,SC,78307,US Bank,718296.00,379874.59,4.373,2879.35,2019-11-14,2029-11-14,2022-10-18,2022-11-17,CURRENT,0,COMPLETE,SECOND
L005431,B7202,Karen Martin,,FIXED,REFINANCE,IA,40415,PHH Mortgage,142984.00,115216.87,5.081,665.96,2013-08-02,2033-08-02,2023-03-09,2023-04-08,CURRENT,0,INCOMPLETE,FIRST
L005432,B5112,Robert Miller,,USDA,CONSTRUCTION,MA,69624,Quicken Loans,349241.00,263073.11,5.889,1885.29,2022-03-31,2032-03-31,2031-07-18,2031-08-17,DELINQUENT,37,INCOMPLETE,SECOND
L005433,B7316,Mary Miller,Richard Miller,CONVENTIONAL,REFINANCE,OR,97616,Citimortgage,78310.00,25174.08,2.659,190.87,2019-05-17,2029-05-17,2026-10-21,2026-11-20,CURRENT,0,COMPLETE,SECOND
L005434,B2691,Linda Thompson,Karen Lee,VA,PURCHASE,NM,78211,PNC Bank,750150.00,551823.88,7.067,4859.53,2019-10-27,2049-10-27,2026-08-06,2026-09-05,CURRENT,0,COMPLETE,SECOND
L005435,B3511,Robert Taylor,,JUMBO,PURCHASE,GA,63147,PNC Bank,339565.00,183075.41,2.757,858.17,2013-04-24,2028-04-24,2018-10-18,2018-11-17,CURRENT,0,COMPLETE,SECOND
L005436,B1862,Barbara Martin,Susan Martinez,USDA,PURCHASE,PA,95300,PNC Bank,239514.00,80607.97,6.532,1434.13,2015-10-30,2035-10-30,2024-01-08,2024-02-07,CURRENT,0,COMPLETE,FIRST
L005437,B1770,Charles Davis,,VA,PURCHASE,MA,12928,Freedom Mortgage,698458.00,379092.05,8.429,5396.69,2017-07-17,2027-07-17,2028-03-10,2028-04-09,CURRENT,0,COMPLETE,FIRST
L005438,B8319,David Wilson,,JUMBO,REFINANCE,MA,95860,Citimortgage,207039.00,97841.14,2.82,535.20,2021-06-07,2036-06-07,2023-07-21,2023-08-20,CURRENT,0,COMPLETE,SECOND
L005439,B5845,Joseph Jones,,JUMBO,PURCHASE,NE,24190,Nationstar Mortgage,464009.00,146062.10,5.576,2371.70,2013-08-28,2028-08-28,2016-12-31,2017-01-30,CURRENT,0,MISSING,FIRST
L005440,B4849,Thomas Jones,Karen Williams,VA,HOME_EQUITY,NY,48380,US Bank,599080.00,519542.87,7.614,4181.28,2012-08-12,2032-08-12,2016-03-26,2016-04-25,DELINQUENT,70,COMPLETE,FIRST
L005441,B2193,Sarah Johnson,,ARM,CASH_OUT_REFINANCE,LA,85473,Caliber Home Loans,173859.00,119067.00,4.885,778.53,2015-11-16,2045-11-16,2018-10-05,2018-11-04,DELINQUENT,67,COMPLETE,SECOND
L005442,B5252,John Anderson,,FHA,CASH_OUT_REFINANCE,NY,79218,US Bank,441531.00,277896.02,6.213,2514.63,2011-03-27,2021-03-27,2018-08-12,2018-09-11,DELINQUENT,32,COMPLETE,FIRST
L005443,B2079,Patricia Moore,Lisa Smith,FHA,HOME_EQUITY,PA,14967,Green Tree Servicing,370126.00,258698.30,5.869,1991.25,2021-02-17,2036-02-17,2030-06-19,2030-07-19,CURRENT,0,COMPLETE,FIRST
L005444,B4664,Thomas Lee,Sarah Miller,FIXED,CASH_OUT_REFINANCE,CT,65658,PHH Mortgage,305057.00,268171.54,7.569,2116.56,2020-09-12,2030-09-12,2027-08-09,2027-09-08,CURRENT,0,INCOMPLETE,SECOND
L005445,B2158,Lisa Johnson,,VA,PURCHASE,WV,36024,Nationstar Mortgage,705117.00,248091.45,7.774,5024.78,2017-08-12,2037-08-12,2022-04-05,2022-05-05,CURRENT,0,COMPLETE,SECOND
L005446,B6228,Lisa Taylor,,FIXED,HOME_EQUITY,MD,36706,Freedom Mortgage,268249.00,198894.56,6.564,1614.05,2022-10-17,2052-10-17,2027-02-07,2027-03-09,CURRENT,0,COMPLETE,SECOND
L005447,B3133,James Jones,,VA,CASH_OUT_REFINANCE,NJ,28454,SunTrust Mortgage,644852.00,437586.99,4.497,2658.24,2016-06-13,2026-06-13,2025-01-09,2025-02-08,CURRENT,0,COMPLETE,FIRST
L005448,B1658,James Wilson,,USDA,CASH_OUT_REFINANCE,MI,84286,PNC Bank,183129.00,72365.54,7.832,1314.74,2015-09-24,2045-09-24,2016-07-15,2016-08-14,CURRENT,0,MISSING,FIRST
L005449,B2875,John Martin,,VA,CONSTRUCTION,ND,70596,Citimortgage,53093.00,20538.99,4.672,227.38,2018-11-05,2048-11-05,2029-09-27,2029-10-27,DELINQUENT,46,COMPLETE,SECOND
L005450,B4525,Jennifer Wilson,,VA,CASH_OUT_REFINANCE,TN,99184,Quicken Loans,232665.00,133395.34,6.836,1457.96,2018-09-08,2033-09-08,2021-02-27,2021-03-29,CURRENT,0,INCOMPLETE,FIRST
